gene,Fish_kME
Mcavernosa04235,-0.105524468259948
Mcavernosa04241,-0.277237740425046
Mcavernosa04249,0.296183609820093
Mcavernosa04252,0.0602932557238353
Mcavernosa04255,0.741597808154577
Mcavernosa04253,-0.24032658344363
Mcavernosa04265,0.492255895632776
Mcavernosa04266,-0.218249149276167
Mcavernosa04260,0.640508086495617
Mcavernosa04278,-0.014258072566469
Mcavernosa04267,0.14968294005512
Mcavernosa04271,-0.346535575716451
Mcavernosa04290,0.0330855549958064
Mcavernosa04289,-0.355448151523958
Mcavernosa04302,-0.280798947562689
Mcavernosa04297,0.143899734472008
Mcavernosa04299,0.690551834823513
Mcavernosa04298,0.778225139438542
Mcavernosa04301,-0.304146142642904
Mcavernosa04310,-0.0147149360308904
Mcavernosa04312,-0.1298164698354
Mcavernosa04314,0.86619997391074
Mcavernosa04315,0.340026750011765
Mcavernosa04316,-0.0596363406975514
Mcavernosa04322,-0.161507427556551
Mcavernosa04327,-0.269706750157957
Mcavernosa04331,0.0420899854492768
Mcavernosa04339,-0.394615085053225
Mcavernosa04337,-0.252293065157324
Mcavernosa04336,0.00701403299695113
Mcavernosa04335,-0.117499867957336
Mcavernosa04348,0.487316546326039
Mcavernosa04343,-0.0140346330601259
Mcavernosa04354,-0.256954324208346
Mcavernosa04358,-0.2684937019689
Mcavernosa04351,-0.412463300911593
Mcavernosa04355,-0.140017749718344
Mcavernosa04357,-0.0948728370332648
Mcavernosa04353,-0.321139044990717
Mcavernosa04359,-0.160002778238784
Mcavernosa04371,-0.351983828887878
Mcavernosa04365,-0.117237005616229
Mcavernosa04360,-0.245224912794474
Mcavernosa04366,0.159299748600405
Mcavernosa04376,-0.0504011480874544
Mcavernosa04377,-0.013424416460925
Mcavernosa04378,-0.354041301894896
Mcavernosa04380,-0.160557899387527
Mcavernosa04384,-0.496356827951484
Mcavernosa04397,0.477968419691986
Mcavernosa04394,0.142445000652471
Mcavernosa04398,-0.256004001267344
Mcavernosa04392,0.160526250681951
Mcavernosa04402,-0.206274319409793
Mcavernosa04399,0.444337923861649
Mcavernosa04400,0.000769371972478866
Mcavernosa04408,-0.0684502956742101
Mcavernosa04405,0.0116377053098713
Mcavernosa04412,0.175988062814371
Mcavernosa04418,0.116179224249065
Mcavernosa04413,0.469245182362672
Mcavernosa04410,-0.134771188478646
Mcavernosa04429,-0.245941291698394
Mcavernosa04436,-0.133659476033437
Mcavernosa04441,-0.301865748549022
Mcavernosa04445,-0.284385477744139
Mcavernosa04439,0.185082849827439
Mcavernosa04443,0.101038072450704
Mcavernosa04450,-0.106232903840976
Mcavernosa04448,-0.261029875868958
Mcavernosa04452,-0.118944086786991
Mcavernosa04468,-0.118963968183695
Mcavernosa04473,-0.00170991415645554
Mcavernosa04471,0.018906871792516
Mcavernosa04462,0.185100223663345
Mcavernosa04480,-0.144503723247033
Mcavernosa04476,0.19813783607713
Mcavernosa04474,0.30376306966047
Mcavernosa04481,0.363961286293801
Mcavernosa04491,0.0433150641589616
Mcavernosa04485,-0.0612417680836545
Mcavernosa04483,0.269271081778775
Mcavernosa04499,-0.0692618728022127
Mcavernosa04496,0.373967653213842
Mcavernosa04495,-0.492361922623132
Mcavernosa04498,-0.0733911931324663
Mcavernosa04492,-0.426532573232888
Mcavernosa04504,-0.0215537102250569
Mcavernosa04519,0.323733474911631
Mcavernosa04518,0.777590424619918
Mcavernosa04516,0.579520348944361
Mcavernosa04517,0.070909309024488
Mcavernosa04542,0.0977692881568643
Mcavernosa04545,-0.123138964579537
Mcavernosa04544,-0.069604993418011
Mcavernosa04546,-0.267492219205419
Mcavernosa04548,-0.175338913997975
Mcavernosa04547,-0.34298595987927
Mcavernosa04556,0.27415640490901
Mcavernosa04552,0.00378266041314854
Mcavernosa04550,-0.350306212890364
Mcavernosa04557,0.0849120836370331
Mcavernosa04564,-0.363488642618473
Mcavernosa04560,-0.18150778954431
Mcavernosa04558,0.32114267999735
Mcavernosa04563,0.0857423748131314
Mcavernosa04569,-0.417333592773314
Mcavernosa04574,0.105429945704304
Mcavernosa04572,0.0113808612197827
Mcavernosa04579,-0.222536989231657
Mcavernosa04576,-0.0613555689988572
Mcavernosa04570,-0.344852800169506
Mcavernosa04587,0.0499231329051893
Mcavernosa04580,-0.0900543232847597
Mcavernosa04605,0.112909499533966
Mcavernosa04597,-0.000683150826733384
Mcavernosa04608,-0.114746287890999
Mcavernosa04586,-0.132407104798633
Mcavernosa04588,0.190501013815324
Mcavernosa04601,-0.0161401214421092
Mcavernosa04612,0.228796894939663
Mcavernosa04607,-0.113660296141675
Mcavernosa04633,0.0334178853267966
Mcavernosa04635,-0.160968699259614
Mcavernosa04644,0.558335459007907
Mcavernosa04639,-0.0226658187258734
Mcavernosa04636,-0.0869248737520834
Mcavernosa04652,-0.196078246921327
Mcavernosa04656,0.201988867745443
Mcavernosa04661,-0.279129511955429
Mcavernosa04663,-0.240277942541458
Mcavernosa04669,0.0689567370197358
Mcavernosa04672,0.342008621018019
Mcavernosa04671,0.0632008146531681
Mcavernosa04674,-0.450945243609996
Mcavernosa04683,0.00247947047281303
Mcavernosa04693,-0.194505936961298
Mcavernosa04687,0.45835842864917
Mcavernosa04692,0.129279197434621
Mcavernosa04701,-0.198111414260364
Mcavernosa04695,-0.373427877197973
Mcavernosa04698,-0.0355246921440239
Mcavernosa04697,-0.10608721099374
Mcavernosa04696,0.546543963872092
Mcavernosa04704,-0.115934880057429
Mcavernosa04711,-0.374617867068503
Mcavernosa04712,0.030952763633852
Mcavernosa04709,-0.118792954724288
Mcavernosa04719,-0.348367981260532
Mcavernosa04724,-0.0301773324246456
Mcavernosa04725,-0.110883403078182
Mcavernosa04736,0.282266500488208
Mcavernosa04721,-0.256620770044974
Mcavernosa04728,-0.188611188424171
Mcavernosa04726,-0.120285108933595
Mcavernosa04733,-0.0566288664281954
Mcavernosa04738,-0.315846814769216
Mcavernosa04741,-0.0920244017813724
Mcavernosa04737,-0.411693993400149
Mcavernosa04742,-0.556264557454652
Mcavernosa04749,-0.364885818252841
Mcavernosa04750,-0.238573477949688
Mcavernosa04757,-0.12441849272399
Mcavernosa04791,-0.256920129539749
Mcavernosa04797,-0.0800300022697491
Mcavernosa04802,0.285751503589883
Mcavernosa04800,0.641486109930616
Mcavernosa04799,-0.153557702031935
Mcavernosa04810,0.325369848150552
Mcavernosa04807,-0.345889973666814
Mcavernosa04811,-0.291078221088771
Mcavernosa04816,0.316789581241533
Mcavernosa04818,-0.169185883176508
Mcavernosa04815,-0.243826361372387
Mcavernosa04832,-0.433262379501516
Mcavernosa04833,-0.252140891709703
Mcavernosa04838,0.0165946440073285
Mcavernosa04827,-0.0779804843582118
Mcavernosa04842,-0.395490509757586
Mcavernosa04839,0.148806345402298
Mcavernosa04829,0.198567422963209
Mcavernosa04845,0.136163235947872
Mcavernosa04848,0.632748436444999
Mcavernosa04846,0.182922166468975
Mcavernosa04851,0.217832453690572
Mcavernosa04858,0.67855594993896
Mcavernosa04862,-0.0887516513626755
Mcavernosa04869,0.368227493118141
Mcavernosa04865,0.286036698214875
Mcavernosa04859,-0.178943571156806
Mcavernosa04873,0.425171721104261
Mcavernosa04875,-0.256381028661921
Mcavernosa04871,-0.0767090736725328
Mcavernosa04886,-0.278301402890901
