gene,Fish_kME
Mcavernosa04235,-0.218240483999025
Mcavernosa04241,0.202991848517888
Mcavernosa04249,0.363851285919968
Mcavernosa04252,-0.180329633912119
Mcavernosa04255,-0.0943546676865684
Mcavernosa04253,0.477427347392854
Mcavernosa04265,-0.353682236931767
Mcavernosa04266,-0.260928865814251
Mcavernosa04260,0.00667226892376199
Mcavernosa04278,0.206005636352999
Mcavernosa04267,0.227007615274548
Mcavernosa04271,0.662922572395386
Mcavernosa04290,0.032716144660337
Mcavernosa04289,-0.22965887261874
Mcavernosa04302,-0.11113598118034
Mcavernosa04297,-0.0530876724679974
Mcavernosa04299,-0.246361695776972
Mcavernosa04298,-0.0135868589681324
Mcavernosa04301,0.398404025139906
Mcavernosa04310,0.768483005009626
Mcavernosa04312,-0.23410984841357
Mcavernosa04314,0.00889127577671522
Mcavernosa04315,-0.39658393728825
Mcavernosa04316,0.151848128592431
Mcavernosa04322,0.209335464890555
Mcavernosa04327,-0.135469802607994
Mcavernosa04331,0.137970954336045
Mcavernosa04339,0.0959861612058516
Mcavernosa04337,0.131238241489065
Mcavernosa04336,-0.186344787601531
Mcavernosa04335,-0.211085491369645
Mcavernosa04348,-0.417426729032126
Mcavernosa04343,0.183285862503515
Mcavernosa04354,0.0565961909596154
Mcavernosa04358,0.413693710801365
Mcavernosa04351,0.0959891588939134
Mcavernosa04355,0.239863961084412
Mcavernosa04357,0.0855347845537243
Mcavernosa04353,0.034803486637285
Mcavernosa04359,-0.0568513934545084
Mcavernosa04371,0.283733658631407
Mcavernosa04365,0.519094610464898
Mcavernosa04360,-0.148809130158032
Mcavernosa04366,-0.16983049283402
Mcavernosa04376,0.0440870864482975
Mcavernosa04377,-0.00172632687973574
Mcavernosa04378,0.0336703873003475
Mcavernosa04380,-0.121680876652241
Mcavernosa04384,0.00719251566011323
Mcavernosa04397,-0.260717254420316
Mcavernosa04394,0.537909557806766
Mcavernosa04398,0.079593088510779
Mcavernosa04392,-0.0969934785430311
Mcavernosa04402,-0.0270067279585548
Mcavernosa04399,-0.194345381717228
Mcavernosa04400,-0.270275351456531
Mcavernosa04408,-0.279925813492715
Mcavernosa04405,0.497829772289701
Mcavernosa04412,0.0733790573162896
Mcavernosa04418,-0.24041918811351
Mcavernosa04413,-0.352527208442198
Mcavernosa04410,0.0583141163399325
Mcavernosa04429,0.244160010593578
Mcavernosa04436,-0.103341642883001
Mcavernosa04441,-0.279712029218744
Mcavernosa04445,0.448979335092137
Mcavernosa04439,-0.0729584747608811
Mcavernosa04443,0.317947495125656
Mcavernosa04450,0.113954048083383
Mcavernosa04448,0.569405845745255
Mcavernosa04452,0.0670545674944438
Mcavernosa04468,-0.301519741349265
Mcavernosa04473,0.377652611388312
Mcavernosa04471,-0.132500008813744
