gene,Fish_kME
Mcavernosa04235,-0.0401106683166673
Mcavernosa04241,-0.144487460235058
Mcavernosa04249,-0.301090373888859
Mcavernosa04252,-0.285933758366364
Mcavernosa04255,-0.190131020636262
Mcavernosa04253,0.153196237232689
Mcavernosa04265,-0.379616740784449
Mcavernosa04266,0.175850502430829
Mcavernosa04260,-0.158465754970133
Mcavernosa04278,-0.224420325338772
Mcavernosa04267,0.175255132862264
Mcavernosa04271,0.176116108266052
Mcavernosa04290,-0.260393232442054
Mcavernosa04289,0.557580798819107
Mcavernosa04302,0.470104137010509
Mcavernosa04297,0.244143183763061
Mcavernosa04299,-0.208153994373586
Mcavernosa04298,-0.287663950806811
Mcavernosa04301,0.0647438098122158
Mcavernosa04310,-0.0997795588102671
Mcavernosa04312,0.152175293125385
Mcavernosa04314,-0.287692073516027
Mcavernosa04315,-0.228280935986232
Mcavernosa04316,0.145931765232539
Mcavernosa04322,-0.092132771652391
Mcavernosa04327,0.401530198539388
Mcavernosa04331,-0.247090987832932
Mcavernosa04339,0.604080706846988
Mcavernosa04337,0.125033212441691
Mcavernosa04336,-0.123970770449527
Mcavernosa04335,0.315240845772056
Mcavernosa04348,0.135656707126168
Mcavernosa04343,0.150327832207119
Mcavernosa04354,0.355903843360525
Mcavernosa04358,0.240191475535523
Mcavernosa04351,0.323703801870604
Mcavernosa04355,0.345985248438046
Mcavernosa04357,0.309902375282176
Mcavernosa04353,0.764652057159129
Mcavernosa04359,0.412689846391216
Mcavernosa04371,0.601307009843077
Mcavernosa04365,0.432976021576736
Mcavernosa04360,0.221618549771044
Mcavernosa04366,-0.173226167284057
Mcavernosa04376,0.340878363735332
Mcavernosa04377,0.598462910084235
Mcavernosa04378,0.621412943043868
Mcavernosa04380,-0.0158684564605532
Mcavernosa04384,0.421216855538166
Mcavernosa04397,-0.559140623920109
Mcavernosa04394,0.290333461616488
Mcavernosa04398,-0.0387980198151733
Mcavernosa04392,-0.149266581508215
Mcavernosa04402,0.184700905041787
Mcavernosa04399,-0.292103446932587
Mcavernosa04400,-0.46285850884184
Mcavernosa04408,0.271902532330011
Mcavernosa04405,0.170722071772403
Mcavernosa04412,-0.348187506759417
Mcavernosa04418,-0.283524257021571
Mcavernosa04413,0.0798036433484188
Mcavernosa04410,0.118702151225262
Mcavernosa04429,0.58010565985375
Mcavernosa04436,0.689024255088327
Mcavernosa04441,0.309486686540048
Mcavernosa04445,0.18416342358395
Mcavernosa04439,-0.240762323361113
Mcavernosa04443,0.0922168762917605
Mcavernosa04450,-0.0623120493979055
Mcavernosa04448,0.263408942903623
Mcavernosa04452,-0.131839816911023
Mcavernosa04468,0.0494546639076243
Mcavernosa04473,0.15389322445159
Mcavernosa04471,0.119355785922001
Mcavernosa04462,-0.181195567536138
Mcavernosa04480,-0.196419267686368
Mcavernosa04476,-0.29373451227372
Mcavernosa04474,-0.42193917233195
Mcavernosa04481,-0.619881886539831
Mcavernosa04491,-0.232188910982404
Mcavernosa04485,-0.279476511342468
Mcavernosa04483,-0.164507954273294
Mcavernosa04499,0.260477641756446
Mcavernosa04496,-0.00836440849516134
Mcavernosa04495,0.254839468491763
Mcavernosa04498,0.212243294827158
Mcavernosa04492,-0.0475897029944059
Mcavernosa04504,-0.130583054148084
Mcavernosa04519,-0.535212766823771
Mcavernosa04518,-0.575055764104516
Mcavernosa04516,-0.271200303896154
Mcavernosa04517,0.143419961166324
Mcavernosa04542,-0.0759266004831181
Mcavernosa04545,-0.183220349003838
Mcavernosa04544,0.077813386432023
Mcavernosa04546,-0.254294802381804
Mcavernosa04548,-0.208757677162042
Mcavernosa04547,0.228366433916023
Mcavernosa04556,-0.375696967931967
Mcavernosa04552,-0.0574717091120629
Mcavernosa04550,0.210989607947602
Mcavernosa04557,-0.162890466401838
Mcavernosa04564,0.618470174331888
Mcavernosa04560,-0.149696394131243
Mcavernosa04558,0.0475935996978452
Mcavernosa04563,-0.0534960327667812
Mcavernosa04569,0.212898220628427
Mcavernosa04574,-0.417770225676329
Mcavernosa04572,0.180519138704363
Mcavernosa04579,0.347601598163268
Mcavernosa04576,0.0284110352172981
Mcavernosa04570,0.334805607572065
Mcavernosa04587,0.0376615110991055
Mcavernosa04580,-0.137009194503033
Mcavernosa04605,-0.0795794341210841
Mcavernosa04597,0.120446776182672
Mcavernosa04608,-0.0693356334275212
Mcavernosa04586,-0.250610028664922
Mcavernosa04588,0.284024225703647
Mcavernosa04601,-0.212032131607936
Mcavernosa04612,0.238977422377173
Mcavernosa04607,-0.106842396540048
Mcavernosa04633,-0.127398881472773
Mcavernosa04635,-0.144538841645641
Mcavernosa04644,-0.133767332306839
Mcavernosa04639,-0.200861968239742
Mcavernosa04636,0.0570821334475819
Mcavernosa04652,0.206695595850348
Mcavernosa04656,0.00745230097859515
Mcavernosa04661,-0.0668971849661377
Mcavernosa04663,0.0519449096534174
Mcavernosa04669,0.130001431215701
Mcavernosa04672,-0.315929345146055
Mcavernosa04671,-0.224892288988212
Mcavernosa04674,0.357710310198263
Mcavernosa04683,-0.121472291385631
Mcavernosa04693,0.281835945294203
Mcavernosa04687,-0.434656576480968
Mcavernosa04692,-0.0602337222175037
Mcavernosa04701,0.165330291341417
Mcavernosa04695,0.0758584333483739
Mcavernosa04698,-0.515284162005362
Mcavernosa04697,-0.109178384179515
Mcavernosa04696,-0.506917259359849
Mcavernosa04704,0.129277627556101
Mcavernosa04711,0.260061370956838
Mcavernosa04712,0.227681447109097
Mcavernosa04709,0.0723229197333359
Mcavernosa04719,0.371230449300776
Mcavernosa04724,0.189967967062845
Mcavernosa04725,0.382526856460699
Mcavernosa04736,-0.352464243333299
Mcavernosa04721,0.302445006983641
Mcavernosa04728,0.0475393242136102
Mcavernosa04726,0.288694791545528
Mcavernosa04733,-0.358212984306948
Mcavernosa04738,0.151150500176077
Mcavernosa04741,-0.158231534068498
Mcavernosa04737,0.286096613721711
Mcavernosa04742,0.380811418064986
Mcavernosa04749,0.0680010240838457
Mcavernosa04750,-0.117241549266691
Mcavernosa04757,0.142099175477476
Mcavernosa04791,-0.137197134473318
Mcavernosa04797,-0.0581437046087036
Mcavernosa04802,-0.128951044650576
Mcavernosa04800,-0.221234802329295
Mcavernosa04799,0.197545949962952
Mcavernosa04810,-0.626599929743028
