gene,Fish_kME
Mcavernosa04235,-0.0361309888664145
Mcavernosa04241,-0.191947109517946
Mcavernosa04249,-0.282083442428925
Mcavernosa04252,-0.102547307353216
Mcavernosa04255,-0.0809292327765603
Mcavernosa04253,0.0297197368915219
Mcavernosa04265,0.0833845218925947
Mcavernosa04266,0.13415361342808
Mcavernosa04260,-0.0785898822517004
Mcavernosa04278,-0.441826088456288
Mcavernosa04267,0.165510714814785
Mcavernosa04271,0.377452621354259
Mcavernosa04290,-0.0827900611073012
Mcavernosa04289,0.0914946171229956
Mcavernosa04302,-0.0456581270868748
Mcavernosa04297,0.521970253901833
Mcavernosa04299,0.12117782808333
Mcavernosa04298,-0.114120391877071
Mcavernosa04301,-0.0854937356322974
Mcavernosa04310,-0.359743021679471
Mcavernosa04312,0.0434294848643096
Mcavernosa04314,-0.236720414410259
Mcavernosa04315,-0.161236662814379
Mcavernosa04316,0.0425899111418055
Mcavernosa04322,0.0737353287335227
Mcavernosa04327,0.199309478974206
Mcavernosa04331,0.0622600168845619
Mcavernosa04339,-0.0314130686854774
Mcavernosa04337,-0.0517055731652247
Mcavernosa04336,-0.0462053998679023
Mcavernosa04335,-0.157789486674596
Mcavernosa04348,-0.114336204279047
Mcavernosa04343,-0.444689505440929
Mcavernosa04354,-0.264156154629469
Mcavernosa04358,0.190149033035461
Mcavernosa04351,-0.0745488079386804
Mcavernosa04355,0.0141227942189328
Mcavernosa04357,-0.0261930805490715
Mcavernosa04353,-0.133285334333415
Mcavernosa04359,-0.208697281830687
Mcavernosa04371,0.309206913520835
Mcavernosa04365,-0.24355448204871
Mcavernosa04360,-0.316445027811507
Mcavernosa04366,0.484803839247624
Mcavernosa04376,-0.387358931408884
Mcavernosa04377,0.120994820112047
Mcavernosa04378,-0.265450994091654
Mcavernosa04380,-0.189956316239613
Mcavernosa04384,0.112659491910072
Mcavernosa04397,0.0259001188735871
Mcavernosa04394,-0.0956226360329536
Mcavernosa04398,-0.100209439896625
Mcavernosa04392,0.206326341944518
Mcavernosa04402,-0.253293240961334
Mcavernosa04399,0.356421103442349
Mcavernosa04400,-0.00620772813725231
Mcavernosa04408,0.352424819179588
Mcavernosa04405,-0.117608763687625
Mcavernosa04412,-0.136277265972688
Mcavernosa04418,-0.056277782945814
Mcavernosa04413,-0.140114907087456
Mcavernosa04410,0.0209599991505893
Mcavernosa04429,0.270337604178765
Mcavernosa04436,0.17484561611732
Mcavernosa04441,0.140984150613046
Mcavernosa04445,-0.188089630652281
Mcavernosa04439,0.141463265338356
Mcavernosa04443,-0.200918586986339
Mcavernosa04450,0.0230227279188837
Mcavernosa04448,-0.141293038251827
Mcavernosa04452,0.540414821624739
Mcavernosa04468,-0.0481407777605307
Mcavernosa04473,0.0643810905584146
Mcavernosa04471,0.00773459379023065
Mcavernosa04462,-0.129456455405622
Mcavernosa04480,-0.006698039343118
Mcavernosa04476,-0.137732007084796
Mcavernosa04474,-0.0625235010629399
Mcavernosa04481,0.132923382187675
Mcavernosa04491,0.0315506357544916
Mcavernosa04485,-0.170590234950677
Mcavernosa04483,-0.0786998276766207
Mcavernosa04499,0.0818789404482437
Mcavernosa04496,-0.0835440554529787
Mcavernosa04495,0.345902838261262
Mcavernosa04498,0.235609244641443
Mcavernosa04492,-0.125920331349304
Mcavernosa04504,-0.169322294007723
Mcavernosa04519,0.0161186355910191
Mcavernosa04518,0.0579655274016536
Mcavernosa04516,-0.175873987517998
