gene,Fish_kME
isogroup102599,-0.0876095624374179
isogroup104240,-0.30984981584107
isogroup105458,-0.0795176703140914
isogroup105702,-0.235752007834962
isogroup106223,-0.449853655494702
isogroup110244,-0.150693828103674
isogroup113433,-0.314553821420983
isogroup113853,0.0555562884875962
isogroup113900,0.404138422245188
isogroup114019,0.016161661659539
isogroup114288,0.317708559037477
isogroup114367,0.22954502844046
isogroup114763,-0.0452211634257314
isogroup115050,-0.586200492269738
isogroup115090,0.412440660528461
isogroup115953,-0.257876619237807
isogroup116182,0.87574676971286
isogroup116184,0.807711176118532
isogroup116251,0.533535907632474
isogroup116908,-0.194470389272696
isogroup116942,0.427987085075979
isogroup117930,0.170103035101661
isogroup118667,0.269987924807528
isogroup118755,0.21977141584474
isogroup118924,0.448265276831635
isogroup118930,0.487550295530879
isogroup119307,-0.137045980332488
isogroup120422,-0.286570459891246
isogroup122237,0.402976022808691
isogroup123082,-3.05253087019824e-05
isogroup124281,-0.0769062019630124
isogroup124898,0.419643485113759
isogroup125900,-0.685570980060577
isogroup130031,-0.420881097403686
isogroup133061,-0.545500989465389
isogroup140277,-0.321313119332824
isogroup142976,-0.502998643833347
isogroup146709,-0.326246311729914
isogroup146806,-0.39332492581303
isogroup14872,-0.422996695682729
isogroup14980,-0.544513286699581
isogroup152948,-0.651164727893199
isogroup153029,0.495649177613505
isogroup154063,0.476263133111669
isogroup154968,0.531210250089806
isogroup157573,-0.31509185688598
isogroup157759,0.441958062317039
isogroup158048,0.346322672727499
isogroup158209,-0.493498560249502
isogroup158912,0.226620205851128
isogroup158913,-0.273274515832779
isogroup159809,0.526769769026586
isogroup160097,0.522436586006079
isogroup160162,-0.474884787907271
isogroup160968,-0.42508548570033
isogroup162207,-0.0637095676535092
isogroup163010,0.537585103415074
isogroup163442,-0.473018321696079
isogroup163621,0.217989300313252
isogroup164008,0.091835470294237
isogroup164058,0.298341095010692
isogroup164286,0.453377890270361
isogroup164424,-0.316230039932132
isogroup165366,-0.132312822431582
isogroup166275,-0.38241647911137
isogroup166343,0.21738246695952
isogroup166910,0.745502987241635
isogroup167711,-0.105734262089723
isogroup168670,-0.31261934116052
isogroup169281,-0.0273492320921609
isogroup170117,0.795595853446002
isogroup170202,0.265569571541237
isogroup170422,-0.612889514087415
isogroup170439,0.292800694726721
isogroup170472,0.0524719989231672
isogroup170945,0.868400490497408
isogroup171107,-0.0306981946742121
isogroup171278,-0.0688128550782582
isogroup171331,0.330080501318367
isogroup171636,0.867784042226017
isogroup171888,0.7756703464535
isogroup172265,-0.461579706754017
isogroup172319,-0.216034866485165
isogroup173206,0.693138686697758
isogroup174422,0.0727244120086504
isogroup175455,0.0904854263846306
isogroup176171,0.144334517653619
isogroup178374,-0.0986248943909884
isogroup179334,-0.455472662706538
isogroup180582,0.602670243383104
