gene,Fish_kME
isogroup220802,0
isogroup220854,0
isogroup220963,0
isogroup221003,0
isogroup221034,0
isogroup221170,0.395536270665755
isogroup221198,0
isogroup221344,0
isogroup221434,0
isogroup221442,0
isogroup221450,0
isogroup221457,0
isogroup221471,0
isogroup221612,0
isogroup221717,0
isogroup221743,0
isogroup221772,0
isogroup221785,0
isogroup221796,0
isogroup221817,0
isogroup221880,0
isogroup221894,0
isogroup221919,0
isogroup221929,0
isogroup221934,0.43762151797428
isogroup221948,0
isogroup221955,0
isogroup221959,0
isogroup221983,0
isogroup222014,0
isogroup222052,0.294731418141065
isogroup222117,0
isogroup222168,0
isogroup222200,0
isogroup222246,0
isogroup222254,0
isogroup222353,0
isogroup222454,0
isogroup222515,0
isogroup222523,0
isogroup222587,0
isogroup222626,0
isogroup222690,0
isogroup222693,0
isogroup222720,0
isogroup222825,0.582125649857573
isogroup222923,0.57297206805052
isogroup222937,0.466087558945721
isogroup222944,0
isogroup222970,0
isogroup223029,0
isogroup223044,0
isogroup223146,0
isogroup223151,0
isogroup223188,0.63695869313152
isogroup223220,0.499737381014486
isogroup223262,0
isogroup223320,0
isogroup223332,0
isogroup223386,0
isogroup223396,0
isogroup223541,0
isogroup223555,0
isogroup223584,0
isogroup223608,0.65414996159568
isogroup223669,0
isogroup223722,0
isogroup223830,0
isogroup223889,0
isogroup223892,0
isogroup223913,0
isogroup224003,0
isogroup224096,0.395788317289036
isogroup224147,0
isogroup224197,0.333700354566564
isogroup224334,0
isogroup224335,0.492913584398865
isogroup224424,0
isogroup224515,0
isogroup224520,0.571893339634586
isogroup224575,0
isogroup224583,0
isogroup224667,0
isogroup224771,0
isogroup224807,0
isogroup224816,0
isogroup224849,0
isogroup224851,0
isogroup225034,0
isogroup225046,0.454875811350744
isogroup225054,0
isogroup225076,0
isogroup225082,0
isogroup225090,0
isogroup225267,0.0566926148038851
isogroup225270,0
isogroup225370,0
isogroup225483,0
isogroup225561,0.579646589483792
isogroup225612,0
isogroup225665,0
isogroup225696,0
isogroup225838,0
isogroup225879,0.590659352676257
isogroup225883,0
isogroup225906,0
isogroup225983,0.485344207079609
isogroup226026,0
isogroup226030,0
isogroup226069,0
isogroup226088,0
isogroup226134,0
isogroup226170,0
