gene,Fish_kME
isogroup102599,-0.362984194545802
isogroup104240,-0.0324535861763056
isogroup105458,0.347768928706808
isogroup105702,-0.259865371760263
isogroup106223,0.531607809322228
isogroup110244,-0.0715749771478495
isogroup113433,0.0908885260348421
isogroup113853,-0.0675776283054931
isogroup113900,0.408600919535445
isogroup114019,-0.695188350293578
isogroup114288,0.110145520857271
isogroup114367,0.280876292200486
isogroup114763,0.656212727229301
isogroup115050,-0.106617249026278
isogroup115090,-0.703097225731196
isogroup115953,0.617988001383462
isogroup116182,0.306241751693891
isogroup116184,-0.00540991990024599
isogroup116251,0.12255411596212
isogroup116908,-0.764039476579307
isogroup116942,-0.280005218866936
isogroup117930,0.441614303776462
isogroup118667,-0.114369049068871
isogroup118755,0.063365679332306
isogroup118924,0.05554252234593
isogroup118930,-0.71824533673211
isogroup119307,-0.224690195470919
isogroup120422,-0.196911201949226
isogroup122237,0.257722918106385
isogroup123082,0.40469212978945
isogroup124281,-0.118629010994819
isogroup124898,0.167582636411861
isogroup125900,0.203902598039762
isogroup130031,0.0308939752903243
isogroup133061,-0.0644025945133352
isogroup140277,0.56169210731349
isogroup142976,-0.00751914457393977
isogroup146709,-0.343369560736367
isogroup146806,-0.282700243274249
isogroup14872,-0.0358896205357341
isogroup14980,0.310327263561732
isogroup152948,-0.318020018812317
isogroup153029,0.351262088775566
isogroup154063,-0.373975002464337
isogroup154968,0.377315815954772
isogroup157573,0.0154303191893693
isogroup157759,0.0965942185565155
isogroup158048,0.543738166253913
isogroup158209,0.159495660364823
isogroup158912,-0.323114787049889
isogroup158913,0.466282681477227
isogroup159809,0.393909848766218
isogroup160097,0.315236031794615
isogroup160162,-0.480795574289412
isogroup160968,-0.326192195917386
isogroup162207,-0.662442205140045
isogroup163010,0.301741977523558
isogroup163442,0.0218813566304099
isogroup163621,0.119524372870342
isogroup164008,0.371279623057016
isogroup164058,0.493389639091672
isogroup164286,0.33121915634256
isogroup164424,0.12423027397397
isogroup165366,0.436369078006282
isogroup166275,0.407538133636457
isogroup166343,0.169149862850639
isogroup166910,0.207902723782593
isogroup167711,0.0933783881052007
isogroup168670,0.587391154118435
isogroup169281,0.15203913116878
isogroup170117,0.0720204295925352
isogroup170202,0.496403783758307
isogroup170422,-0.58029728863287
isogroup170439,0.123327880770081
isogroup170472,0.33311978852808
isogroup170945,0.25171104273973
isogroup171107,0.555168865929136
isogroup171278,0.0879560027424741
isogroup171331,-0.72383300743116
isogroup171636,0.305813874528592
isogroup171888,0.26506986660858
isogroup172265,0.0643794233849166
isogroup172319,0.0914092883261484
isogroup173206,-0.0100536533574846
isogroup174422,0.22906558745135
isogroup175455,-0.782650260238938
isogroup176171,-0.131854192265504
isogroup178374,-0.540139994385609
isogroup179334,-0.191313619253405
isogroup180582,0.155378665017746
isogroup180782,0.717717551061601
isogroup181105,-0.0861362255823597
isogroup181178,0.435306065053918
isogroup181418,0.452667182640268
isogroup181626,0.117738822633885
isogroup181767,0.137884058654885
isogroup181824,-0.284141306292879
isogroup181962,-0.0226863743618627
isogroup182114,0.612776140569542
isogroup182220,-0.111624142798626
isogroup182230,-0.0694692309146591
isogroup182542,0.231194044322484
isogroup182604,0.531811852649777
isogroup183030,0.07396665258743
isogroup183181,0.430343372092344
isogroup183951,-0.307459418223123
isogroup183977,0.41628787629577
isogroup184215,-0.527168468239658
isogroup184296,0.143000937920946
isogroup184452,0.144366543089665
isogroup184489,-0.245412278131673
isogroup184505,0.457420793225756
isogroup184937,0.321949224082489
isogroup185030,0.080427460891177
isogroup185119,0.244621888313953
isogroup186155,0.713414662006096
isogroup186224,-0.586847954620189
isogroup186434,0.422936286214555
isogroup186490,0.026070400240164
isogroup186544,-0.156521534364705
isogroup186680,-0.137153142215447
isogroup186828,0.293193189482534
isogroup186909,0.782596041278644
isogroup187224,-0.328072914201656
isogroup187244,-0.151540861237904
isogroup187673,0.168609189107569
isogroup188399,0.334783772629234
isogroup188410,0.456854376268871
isogroup189997,0.016715357953783
isogroup19005,-0.0540587555055247
isogroup190063,-0.156238601614406
isogroup190277,-0.186598957753433
isogroup190471,-0.283440098639894
isogroup190862,0.353728241396306
isogroup191109,0.147103128105221
isogroup191133,-0.073698085368132
