gene,Fish_kME
isogroup223584,0.473535018923127
isogroup223608,0
isogroup223669,0.729517793189851
isogroup223722,0
isogroup223830,0
isogroup223889,0.206226609535843
isogroup223892,0
isogroup223913,0.231673531594781
isogroup224003,0.220099202371364
isogroup224096,0
isogroup224147,0
isogroup224197,0
isogroup224334,0.239856495509601
isogroup224335,0
isogroup224424,0.614260559508309
isogroup224515,0.416753312617617
isogroup224520,0
isogroup224575,0
isogroup224583,0
isogroup224667,0
isogroup224771,0
isogroup224807,0
isogroup224816,0.349958564707382
isogroup224849,0
isogroup224851,0
isogroup225034,0
isogroup225046,0
isogroup225054,0
isogroup225076,0.622676721214449
isogroup225082,0.283023374236138
isogroup225090,0
isogroup225267,0
isogroup225270,0
isogroup225370,0
isogroup225483,0
isogroup225561,0
isogroup225612,0.447569667818902
isogroup225665,0
isogroup225696,0.372343213409975
isogroup225838,0
isogroup225879,0
isogroup225883,0.232675993816126
isogroup225906,0
isogroup225983,0
isogroup226026,0
isogroup226030,0.497607872476524
isogroup226069,0.110283480694707
isogroup226088,0.382370862299555
isogroup226134,0
isogroup226170,0.396439612233272
isogroup226265,0.376305802559056
isogroup226288,0
isogroup226290,0
isogroup226293,0.103296465392218
isogroup226336,0
isogroup226341,0
isogroup226366,0
isogroup226392,0.0885422486656701
isogroup226452,0
isogroup226475,0
isogroup226492,0
isogroup226513,0.110691841579401
isogroup226564,0
isogroup226575,0.452063312132996
isogroup226577,0
isogroup226607,0
isogroup226628,0
isogroup226663,0
isogroup226678,0
isogroup226686,0
isogroup226736,0
isogroup226782,0.10243607337392
isogroup226801,0
isogroup226807,0
isogroup226851,0.0633928147395251
isogroup226922,0.180361557500581
isogroup226990,0
isogroup227014,0
isogroup227032,0
isogroup227036,0.416007753232116
isogroup227072,0.288555594029446
isogroup227096,0
isogroup227125,0.16341486152249
isogroup227136,0.407491833233738
isogroup227162,0
isogroup227188,0.161929632120049
isogroup227193,0
isogroup227196,0.484658129499797
isogroup227204,0
isogroup227211,0.306523034358758
isogroup227240,0.503758123062377
isogroup227254,0
isogroup227303,-0.00751273577389322
isogroup227308,0.468356781824086
isogroup227374,0
isogroup227413,0
isogroup227422,0.4079272873005
isogroup227434,0.24365690623812
isogroup227456,0.38830790425823
isogroup227516,0
isogroup227560,0
isogroup227569,0.1142101428236
isogroup227590,0.253891769632033
isogroup227619,0.375991937345421
isogroup227654,0.479582995033719
isogroup227671,0.332083705400446
isogroup227673,0
isogroup227678,0.610426087552826
isogroup227698,0.36016188711958
isogroup227702,0
isogroup227780,0.426851684078092
isogroup227792,0
isogroup227796,0.0575653466513099
isogroup227806,0.268396621833119
isogroup227848,0
isogroup227857,0.0838066390559424
isogroup227876,0
isogroup227892,0.205011077930503
isogroup228001,0
isogroup228122,0.341631658881421
isogroup228149,-0.0314592039534525
isogroup228174,0
isogroup228180,0.263525127780806
isogroup228196,0.399286410731664
isogroup228200,0
isogroup228214,0
isogroup228218,0
isogroup228253,0.465062306740974
isogroup228285,0
isogroup228293,0.24352833391076
isogroup228294,0.66368320025349
isogroup228298,0
isogroup228301,0
isogroup228319,0
isogroup228342,0
isogroup228365,0.326133638376265
isogroup228417,0
isogroup228444,0
isogroup228495,0
isogroup228502,0
isogroup228507,0
isogroup228558,0
isogroup228601,0
isogroup228640,0.490391654932074
isogroup228706,0.546824282147567
isogroup228720,0
isogroup228791,0.166251392961235
isogroup228807,0
isogroup228903,0
isogroup228915,0.0487882576866146
isogroup228918,0.069404974113326
isogroup228919,0
isogroup228928,0
isogroup228954,0.520640792630273
isogroup228988,0.452723365583817
isogroup229025,0.64119691438684
isogroup229030,0
isogroup229067,0.392319467130625
isogroup229104,0
isogroup229137,0.286636445121876
isogroup229239,0
isogroup229242,0
isogroup229269,0
isogroup229379,0
isogroup229435,0
isogroup229491,0
isogroup229573,0
isogroup229575,0.39620872028713
isogroup229587,0
isogroup229602,0
isogroup229632,0
isogroup229709,0
isogroup229714,0
isogroup229716,0
isogroup229728,0.5785435525297
isogroup229737,0.223040338249074
isogroup229776,0
isogroup229778,0
isogroup229800,0
isogroup229823,0.782437641643052
isogroup229952,0
isogroup229998,0
isogroup229999,0
isogroup230002,0.398128392189157
isogroup230015,0.0816100134019951
isogroup230028,0
