gene,Fish_kME
isogroup102599,0.389580909209746
isogroup104240,0.0712272276950035
isogroup105458,-0.267539927230296
isogroup105702,0.359185382424212
isogroup106223,-0.564742769738383
isogroup110244,0.0768126844323191
isogroup113433,0.0765277808130893
isogroup113853,0.037750861938417
isogroup113900,-0.362757418031966
isogroup114019,0.743044119509775
isogroup114288,-0.149553027969545
isogroup114367,-0.307176027861352
isogroup114763,-0.634909025770691
isogroup115050,-0.0479602491784302
isogroup115090,0.780371731045945
isogroup115953,-0.574376114024742
isogroup116182,-0.251809392114686
isogroup116184,-0.0215877409091257
isogroup116251,-0.153814365344949
isogroup116908,0.773066485205497
isogroup116942,0.167063260448509
isogroup117930,-0.398776966892447
isogroup118667,0.00796126075343254
isogroup118755,-0.155136933365732
isogroup118924,-0.0356275239518959
isogroup118930,0.788894893161742
isogroup119307,0.198255094075737
isogroup120422,0.150153252513886
isogroup122237,-0.296715421807477
isogroup123082,-0.36762147668727
isogroup124281,0.289043358093102
isogroup124898,-0.197390038958901
isogroup125900,-0.155616739319722
isogroup130031,0.0126901573867919
isogroup133061,0.0774138196961059
isogroup140277,-0.544219107466958
isogroup142976,-0.0663047642560383
isogroup146709,0.32327903555637
isogroup146806,0.351970688138047
isogroup14872,0.0595700362378511
isogroup14980,-0.252377441065442
isogroup152948,0.253920825646981
isogroup153029,-0.335075310454234
isogroup154063,0.495404255620753
isogroup154968,-0.306993581512762
isogroup157573,0.152263954353071
isogroup157759,-0.00694898341705323
isogroup158048,-0.476514232497727
isogroup158209,-0.110686866431512
isogroup158912,0.407007754813196
isogroup158913,-0.430166247853206
isogroup159809,-0.291813596238413
isogroup160097,-0.280631120874433
isogroup160162,0.413929503412423
isogroup160968,0.294192417555225
isogroup162207,0.691050534549367
isogroup163010,-0.309116577535526
isogroup163442,-0.0714345090129388
isogroup163621,-0.0668668790790969
isogroup164008,-0.386064599154261
isogroup164058,-0.420880123389414
isogroup164286,-0.355448594354057
isogroup164424,-0.0757683033211991
isogroup165366,-0.445481262969836
isogroup166275,-0.40895877472756
isogroup166343,-0.150987606208744
isogroup166910,-0.206472682604377
isogroup167711,-0.00406120941384344
isogroup168670,-0.461690869932887
isogroup169281,-0.215296833658745
isogroup170117,-0.108053749705693
isogroup170202,-0.483833837807677
isogroup170422,0.520031099764661
isogroup170439,-0.171311553050666
isogroup170472,-0.365119596250609
isogroup170945,-0.242969342511078
isogroup171107,-0.537783685895293
isogroup171278,-0.10489936173052
isogroup171331,0.761198473227286
isogroup171636,-0.268751397792764
isogroup171888,-0.26159995477184
isogroup172265,-0.0384818355270104
isogroup172319,-0.126087884517111
isogroup173206,0.0359042485653153
isogroup174422,-0.177909672563108
isogroup175455,0.806209729768789
isogroup176171,0.0830487344995181
isogroup178374,0.554452379048702
isogroup179334,0.130302603066873
isogroup180582,-0.184724762888705
isogroup180782,-0.658381587670441
isogroup181105,-0.0353082625424079
isogroup181178,-0.428361073363525
isogroup181418,-0.454697430763879
isogroup181626,-0.136772583170789
isogroup181767,-0.167461336961751
isogroup181824,0.263462644677574
isogroup181962,0.062526114035799
isogroup182114,-0.468518838578578
isogroup182220,0.164584408679497
isogroup182230,0.124597481158203
isogroup182542,-0.0847932942052727
isogroup182604,-0.531022065931938
isogroup183030,-0.0950068003961741
isogroup183181,-0.380431797789808
isogroup183951,0.327990864098698
isogroup183977,-0.433028049402825
isogroup184215,0.593306468616493
isogroup184296,0.0139597940481187
isogroup184452,-0.255725085450153
isogroup184489,0.376134279637734
isogroup184505,-0.408495048186279
isogroup184937,-0.330529565704435
isogroup185030,-0.0625419125617129
isogroup185119,-0.072624033428998
isogroup186155,-0.680172507896738
isogroup186224,0.574458535272973
isogroup186434,-0.454083142627979
isogroup186490,-0.0342137793845443
isogroup186544,0.185355051381477
isogroup186680,0.130808857701497
isogroup186828,-0.244237057814975
isogroup186909,-0.763913487246107
isogroup187224,0.382495103166492
isogroup187244,0.118627332689792
isogroup187673,-0.100403714288462
isogroup188399,-0.3455358792655
isogroup188410,-0.392991400781599
isogroup189997,0.135475336513377
isogroup19005,0.10301902876211
isogroup190063,0.206247876075622
isogroup190277,0.229543618463428
isogroup190471,0.380260048940407
isogroup190862,-0.323977925842285
isogroup191109,-0.22302096978477
isogroup191133,0.0248290941031265
isogroup191822,-0.409031317126649
isogroup191908,0.695496526946748
isogroup192222,0.391588876879414
isogroup192344,-0.185707788694251
isogroup192800,-0.60529527346762
isogroup192804,-0.136235939780947
isogroup192841,-0.152849001400036
isogroup192865,0.166156438676096
isogroup193130,-0.574161474978127
isogroup193149,-0.505723057632772
isogroup193216,-0.331337641920334
isogroup193340,0.61499678827165
isogroup193460,-0.130682122750662
isogroup193681,0.387413684449311
isogroup193889,0.17453432795258
isogroup193905,-0.646533324017259
isogroup194154,-0.599610013923747
isogroup194269,-0.342628150709642
isogroup195063,-0.275293859911373
isogroup195752,-0.449828361991569
isogroup196172,0.67519121606984
isogroup196972,-0.253932228477689
isogroup197015,0.167435953343843
isogroup198097,-0.00307321764169467
isogroup198136,-0.17079309921347
isogroup198226,-0.0268829437539357
isogroup198372,0.207895799257703
isogroup198410,-0.592533381325688
isogroup198603,-0.0680311186775583
isogroup198710,-0.163546559189175
isogroup198814,-0.139752844398613
isogroup199052,-0.5601838796212
isogroup199145,0.0161831998542879
